854,534,179,865,904,695,809,431,123,550,995,331,73,86,46,175,221,862,835,510,397,417,250,595,367,419,543,592,574,28,44,629,152,844,528,360,199,795,969,795,588,736,939,227,491,569,547,149,908,270,949,664,127,84,905,153,397,375,799,688,231,134,1018,765
620,838,60,748,941,278,605,57,918,455,358,866,373,725,435,192,183,877,181,834,814,151,158,344,431,269,262,974,348,210,932,51,614,441,378,20,61,862,571,539,168,15,469,114,252,721,670,734,924,780,960,752,260,136,842,757,319,839,763,534,130,609,17,275
190,459,478,807,550,1022,468,751,952,630,153,364,671,115,882,445,715,290,730,143,335,1013,435,224,157,730,237,179,919,535,672,597,437,111,338,88,283,632,524,284,914,910,23,291,44,12,728,808,1020,693,678,798,602,1006,778,243,996,381,406,27,406,226,424,287
988,26,270,386,391,52,112,146,726,592,433,611,525,133,438,370,601,364,542,517,492,646,280,929,109,795,612,863,123,511,635,517,765,487,946,540,836,511,473,247,472,451,652,157,864,301,626,49,724,861,100,381,312,894,253,64,534,188,529,504,253,111,322,237
740,932,439,225,31,66,100,987,758,555,492,821,330,344,384,201,197,826,891,21,223,815,502,309,493,72,456,672,642,183,485,975,676,871,947,205,58,84,911,174,283,440,254,531,190,469,537,998,564,521,464,779,592,8,589,971,47,178,570,515,208,376,341,774
269,549,408,460,652,466,235,947,791,627,552,695,976,410,88,782,212,661,349,212,795,803,82,522,412,728,939,971,960,467,628,1001,394,381,736,448,958,583,899,34,242,292,103,115,136,200,750,238,501,515,520,26,930,130,214,438,637,429,103,95,693,763,618,151
542,969,551,354,349,100,977,641,535,83,600,495,852,184,883,758,251,840,582,693,694,873,1005,923,743,173,473,310,1007,472,346,531,9,961,394,719,701,96,573,801,872,86,336,19,595,57,915,815,381,629,747,147,62,936,554,993,808,700,834,915,474,830,481,476
628,924,845,835,816,727,461,427,833,572,989,6,462,18,240,583,323,400,139,382,697,298,775,102,438,85,892,854,914,222,336,699,384,921,571,350,649,793,967,58,586,717,976,309,596,552,10,660,647,194,788,420,800,97,140,231,696,288,898,931,477,247,333,488
916,800,453,771,474,211,167,379,719,256,434,607,327,485,134,995,538,997,124,127,10,216,638,577,787,50,76,860,190,722,876,749,726,828,507,513,687,810,863,426,736,249,475,5,447,570,636,998,292,464,979,218,372,396,523,504,478,507,741,348,498,155,738,234
123,605,659,632,39,616,429,768,788,866,882,189,782,228,28,737,924,9,838,628,629,314,43,952,930,49,494,99,489,325,1015,832,296,852,669,445,486,515,577,66,448,280,340,785,270,601,19,440,701,145,249,753,499,920,257,1015,617,68,234,277,32,875,871,636
393,655,826,798,787,334,205,912,434,179,523,1000,678,882,783,527,428,830,885,39,41,524,769,769,342,859,971,464,734,979,845,422,71,414,171,316,666,435,45,303,395,688,149,807,198,641,373,770,949,439,424,188,223,159,520,628,608,918,439,834,802,507,941,682
962,398,240,153,1019,103,499,145,536,192,276,212,783,836,310,653,1019,443,251,535,264,293,999,127,460,652,670,124,476,782,728,94,740,804,391,494,728,486,207,482,283,489,293,31,286,94,957,296,952,403,551,37,510,399,338,942,93,888,280,530,316,271,471,923
558,914,624,825,13,737,171,191,17,461,463,446,89,824,151,757,378,39,775,316,574,99,843,369,767,904,619,692,73,231,72,904,59,213,268,132,33,158,429,633,211,935,198,77,262,761,832,284,55,578,549,511,87,673,934,486,17,1018,403,293,756,864,20,982
182,118,826,775,486,601,586,877,314,87,273,896,625,232,906,291,455,131,200,641,163,267,459,879,377,504,385,830,856,414,478,838,248,280,967,430,158,605,164,987,300,382,69,189,162,287,165,740,509,100,800,552,627,31,670,97,899,442,199,663,531,461,759,607
513,30,843,256,42,119,729,665,643,563,192,450,460,619,198,346,643,828,499,337,719,350,226,66,416,630,917,523,703,242,957,11,630,73,482,721,241,106,645,245,860,636,207,950,303,556,400,452,665,400,242,343,85,394,261,929,338,44,907,3,942,147,1019,424
533,517,896,66,183,771,72,562,592,1004,161,694,47,942,567,559,678,428,199,831,414,95,684,617,13,794,908,939,705,668,690,402,705,799,418,220,620,412,40,960,860,998,164,39,438,666,909,1011,196,401,845,303,743,604,546,325,617,231,390,37,1020,317,626,111
572,139,723,482,236,351,991,684,286,653,794,896,452,792,891,363,866,804,69,97,9,787,127,243,324,338,214,692,209,135,416,269,670,93,900,749,358,414,452,697,562,281,201,245,1000,291,314,138,164,909,54,98,323,894,730,809,95,463,707,926,63,118,706,578
505,340,389,840,102,597,532,826,464,567,792,1000,10,673,833,374,907,139,221,389,850,76,986,90,9,321,281,180,590,960,826,544,997,42,297,482,11,538,719,531,948,583,452,1006,905,553,810,1,240,814,819,534,395,616,409,861,797,971,288,469,659,899,615,798
154,178,31,383,692,623,216,302,393,94,477,403,92,62,145,128,295,826,525,935,136,940,606,477,998,639,825,599,467,513,59,487,919,470,239,386,808,814,118,161,419,679,398,531,1011,739,330,18,608,532,568,411,766,477,612,606,884,972,191,956,579,311,439,600
545,807,366,932,35,290,432,214,471,1004,150,717,618,620,783,814,384,243,950,649,520,550,396,896,7,962,288,224,511,292,285,877,343,250,759,774,846,757,99,855,781,317,540,1006,568,549,95,180,920,802,453,1008,780,72,714,441,3,135,866,712,720,436,345,531
453,450,230,994,789,96,386,509,1022,518,610,657,623,205,587,538,295,761,375,287,242,297,954,92,14,693,446,272,631,96,554,797,789,238,484,426,91,220,307,293,353,9,253,933,289,230,15,867,397,503,57,66,196,103,569,700,551,918,814,855,20,569,1,392
175,614,945,822,732,1022,615,724,240,329,341,76,762,142,975,90,846,983,734,959,710,568,277,305,900,631,190,172,83,9,549,661,684,80,469,195,189,419,923,638,444,551,84,804,187,855,930,337,768,655,457,755,611,662,509,729,2,51,532,228,283,601,912,515
600,195,175,891,760,331,229,272,592,795,853,828,987,926,274,372,149,322,547,247,150,528,485,387,799,426,844,1002,416,312,433,581,815,708,108,729,299,626,908,180,416,916,808,748,356,680,423,921,552,865,431,631,707,324,382,110,487,1001,363,928,847,81,820,541
181,916,342,39,149,977,193,597,823,439,1013,223,25,749,800,920,1006,859,885,196,872,187,896,783,833,637,680,343,729,841,19,536,695,393,729,701,940,507,113,161,310,743,849,848,404,541,105,396,405,258,72,484,675,235,875,854,622,380,955,287,567,33,963,250
193,808,860,910,545,435,168,468,285,411,338,855,187,815,395,828,412,537,224,109,290,317,273,652,99,901,335,571,335,555,120,251,694,894,738,688,940,55,741,303,1009,735,854,589,699,891,205,886,440,365,760,711,620,564,706,373,954,564,40,891,573,336,370,564
470,427,595,380,253,54,212,442,869,629,732,182,3,594,715,879,812,72,778,267,891,414,491,618,630,631,330,505,255,20,972,815,676,520,711,95,568,840,453,409,312,415,456,795,16,667,301,190,855,624,49,274,351,396,749,209,1005,807,334,812,850,371,11,476
590,540,495,329,500,395,998,730,980,686,701,801,787,402,734,838,819,313,796,903,91,721,358,929,317,782,921,733,387,977,916,75,623,364,980,79,307,1022,895,958,153,27,144,91,582,155,808,316,502,604,8,497,291,347,753,745,113,295,752,935,487,276,110,290
9,278,557,211,778,739,991,478,561,693,386,929,347,530,936,153,514,623,547,491,845,862,570,39,323,270,520,261,766,613,861,255,684,224,371,417,866,753,601,995,685,618,27,601,536,390,796,175,876,832,653,663,891,561,799,402,1013,854,27,350,776,428,520,272
645,0,955,366,945,251,361,408,129,414,455,224,1,782,780,949,565,774,606,441,30,526,833,983,118,953,251,869,604,689,987,876,583,523,771,946,641,513,210,680,604,958,925,882,355,221,6,937,258,437,381,638,415,287,351,839,530,709,709,770,293,442,98,265
648,873,886,410,196,349,804,720,244,633,675,989,178,583,300,754,456,106,991,383,34,964,15,616,601,114,601,208,545,548,246,816,979,992,535,662,895,922,581,219,281,694,978,98,20,171,468,755,852,191,845,630,121,180,298,1006,888,107,39,252,596,163,551,573
706,456,542,492,131,923,1010,707,913,730,250,712,937,353,125,843,94,310,876,509,463,727,970,101,42,401,144,862,530,397,565,25,318,479,252,438,719,204,1007,155,910,31,417,591,15,31,213,352,979,354,59,751,634,664,960,937,969,600,422,787,200,445,1014,439
739,110,499,402,303,349,270,276,117,486,55,228,325,29,643,890,75,751,375,431,869,215,872,939,716,483,267,998,176,313,61,134,382,891,720,124,779,508,234,1018,949,754,114,289,7,607,609,50,552,721,179,885,455,871,728,591,666,61,425,443,881,145,187,464
424,286,288,27,35,777,706,675,586,669,399,732,528,383,35,107,632,366,707,71,73,1005,892,195,732,461,129,836,428,391,135,492,990,527,717,360,262,672,103,386,595,269,60,968,292,803,275,935,676,846,527,254,883,102,55,110,874,650,19,544,672,885,220,389
561,861,672,817,94,148,259,331,430,673,189,1004,174,690,216,840,768,39,900,326,339,535,301,937,745,1,209,123,225,806,639,206,294,709,64,416,836,545,990,80,689,984,303,356,383,251,89,708,685,429,20,684,51,1018,426,268,159,759,673,722,821,127,374,813
132,774,604,836,810,779,378,313,433,330,660,658,5,311,392,331,778,446,263,603,512,526,818,203,601,976,668,444,40,448,935,317,529,137,910,485,124,702,743,729,394,421,241,579,98,533,128,223,961,779,261,45,932,24,978,513,618,928,869,371,541,1007,570,849
560,535,455,293,671,290,758,591,195,248,286,474,605,593,28,231,503,219,156,145,184,837,288,352,687,155,305,665,471,322,496,533,638,54,78,682,38,66,440,849,490,488,31,723,485,72,603,687,266,782,534,950,710,234,863,75,384,864,171,731,425,97,667,567
332,581,112,895,834,84,998,326,886,44,839,730,624,337,109,970,140,174,9,652,179,50,147,907,882,127,144,829,358,141,631,99,190,460,831,83,139,199,602,229,820,770,314,482,237,420,847,50,633,68,508,634,966,669,475,378,505,929,239,319,150,337,391,179
710,284,702,121,3,14,371,521,389,455,842,935,1010,1009,462,103,356,470,873,590,692,413,512,810,280,33,882,810,920,863,604,603,560,991,103,202,629,432,172,994,397,49,326,137,319,616,190,1004,34,172,360,585,331,42,792,1022,583,420,172,126,799,598,165,542
787,774,32,994,624,358,196,19,53,522,1018,6,748,426,733,848,289,587,910,394,323,517,1017,343,635,657,663,726,166,67,442,570,910,481,53,558,836,161,904,824,127,318,636,892,318,604,823,143,524,619,537,269,474,769,47,794,697,59,183,878,339,135,421,232
504,584,252,407,909,493,336,717,919,191,386,272,891,365,978,531,481,584,293,633,208,854,928,594,352,95,167,789,29,282,227,561,528,138,126,889,652,663,600,615,61,383,170,199,603,323,921,786,120,499,471,371,871,532,65,985,498,602,724,51,820,684,934,282
899,549,515,197,112,918,882,130,646,8,976,528,642,861,546,379,877,425,163,909,333,547,964,617,45,546,349,820,391,282,340,758,221,258,634,362,165,446,190,770,285,223,947,891,735,128,440,882,511,270,463,894,270,953,75,810,1003,93,60,923,383,1003,401,591
827,103,759,563,956,793,402,1016,942,687,77,254,335,981,868,485,377,891,478,884,280,907,534,610,936,371,582,287,462,157,72,231,694,1001,514,976,1021,997,548,531,486,375,651,987,216,628,512,738,732,263,420,506,956,177,937,589,911,316,189,950,855,966,868,54
124,541,363,566,996,716,422,693,2,46,527,751,655,492,58,453,708,618,291,187,947,991,933,493,477,390,866,700,510,955,702,434,233,663,36,592,432,709,856,234,297,578,336,624,363,542,546,595,931,822,16,12,503,498,81,621,748,28,430,322,495,1011,244,1013
188,76,22,321,698,304,623,940,488,441,626,260,626,852,551,192,780,558,64,45,340,464,638,904,524,1007,185,496,319,887,763,911,958,329,374,839,235,747,980,187,1004,333,493,492,99,345,427,432,981,679,547,888,909,414,243,995,340,34,487,414,177,605,215,72
762,299,251,702,885,315,924,562,849,49,507,254,1001,257,891,945,40,234,91,96,857,553,999,367,877,75,533,271,58,546,371,492,444,245,241,369,624,968,154,985,891,566,975,900,580,696,2,315,440,328,476,769,583,813,996,369,687,251,49,361,692,773,594,554
846,697,182,246,97,727,383,583,896,758,523,530,1009,610,644,53,352,609,111,518,293,996,628,209,336,640,384,277,672,156,373,878,651,126,579,754,871,535,404,279,957,99,895,888,451,124,376,931,896,137,723,205,199,44,369,566,621,470,787,636,68,992,755,193
506,603,97,361,372,814,264,58,857,999,639,914,117,791,622,130,449,90,637,816,5,862,876,560,299,27,9,809,80,798,424,26,120,365,624,218,99,372,977,802,619,987,201,714,871,669,878,947,462,541,605,301,951,911,155,336,712,887,1004,333,372,974,653,233
816,613,33,939,912,694,730,64,140,90,592,757,185,388,286,1017,166,600,100,459,825,980,275,517,432,949,936,138,345,58,51,884,521,679,70,911,747,744,73,229,614,502,179,799,845,32,445,610,383,78,1009,704,611,778,571,314,656,952,758,773,935,969,360,584
974,404,719,65,627,1,138,625,485,683,995,796,104,917,300,84,632,246,358,163,1004,569,873,302,422,587,277,590,953,761,62,954,217,470,946,61,309,763,371,767,733,174,920,605,520,195,17,715,972,86,480,78,310,560,926,550,202,349,619,1011,360,802,135,889
248,958,237,498,2,628,612,738,184,927,613,582,301,123,515,58,446,1015,286,1000,832,316,792,408,413,817,234,431,326,760,590,164,123,289,466,942,130,251,90,478,272,37,616,718,131,543,333,931,557,705,309,760,410,4,658,752,388,894,647,138,186,243,86,547
576,103,771,998,988,949,465,195,839,157,533,242,50,31,426,352,420,651,705,710,470,598,773,609,450,264,768,962,76,380,398,473,143,315,630,664,84,970,86,850,949,899,414,711,597,580,131,850,882,943,681,847,124,744,429,992,211,158,191,296,786,531,395,198
453,155,1013,205,568,645,923,567,231,42,645,271,570,162,973,27,826,899,864,83,534,411,44,652,264,367,448,500,197,492,853,87,464,842,483,585,973,608,155,773,144,853,921,539,652,93,142,582,179,744,42,466,577,360,918,567,23,798,925,482,329,796,925,664
770,368,998,831,751,680,178,349,606,998,493,966,23,92,828,840,16,145,910,718,559,227,117,952,485,961,545,212,234,396,391,119,328,529,251,684,152,651,69,498,666,909,1005,562,692,661,877,677,488,344,638,104,460,72,525,797,175,588,594,988,777,111,132,472
272,313,1022,271,238,293,74,748,458,0,794,293,390,901,751,325,108,813,85,333,209,923,487,323,978,671,178,510,698,148,45,17,617,154,996,353,985,609,392,51,844,994,786,691,611,731,955,160,934,839,588,542,281,898,982,808,504,967,726,1020,167,174,351,715
67,257,397,315,756,870,901,336,464,442,929,216,147,521,355,747,709,729,589,989,733,19,582,408,78,486,694,844,484,981,810,638,465,183,495,840,214,196,614,108,6,469,871,793,866,784,739,1018,275,1019,160,151,716,423,879,695,112,474,852,292,67,517,14,504
279,90,655,585,420,382,194,934,219,325,62,638,327,530,602,813,575,926,314,944,648,969,217,554,650,509,579,1014,343,408,440,140,891,1,51,664,185,147,664,697,627,668,440,663,97,172,185,564,638,600,752,945,172,233,299,211,703,318,739,914,826,65,613,825
